origin_text,random_text,label
你家人你的薪水生活，难怪你们难过得很，可是你还有工作。,你家人你的薪水生活，难鲙你们难过得很，可是你还有工作。,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
在日本要工作的话，一定要毕业以前找得到。因为毕业了以后大不分的公司不可以考面试。,在日本要工作的话，一定要毕业以前找得到。因为毕业了以后大不分的公司不可以考面试。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
钱变便宜的有点是对外国来说这个优家的出口品变便宜。,钱变便宜的有点是对外国来说这个国家的出口品变便宜。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
现在经济有关系的会议开。我觉得应该这个问题结束。,现在经济有关系的会议开。我觉得应该这个问题结束。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
因为现在个各国家的经济情况越来越互相关联，不管你在哪里，也不管你是做什么工作的，经济不好的时候都会失业的可能性。,因为现在各各国家的经济情况越来越互相关联，不管你在哪里，也不管你是做什么工作的，经济不好的时候都会失业的可能性。,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我知道你会加油，这种事情难不倒你，人生就是要不断地奋斗，一定会有美好的结果。,我知道你会加油，这种事情难不倒你，人生就是要不断地奋斗，一定会有美好的结果。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我已收到你的信，我也知道你的心情。,我已收到你的信，我也知道你的心情。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
目前受到国际经济退步影响之下大家多少都有影响，处处都有人失业。,目前受到国际经济退步影响之下大家多少多有影响，处处多有人事业。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0
后来找到这份工也是很累，刚开始我也受不了可是想到经济不好到哪里都一样，大家都找不到工作，就是我找得到。,后来找到这分工也是很累，刚开始我也收不暸可是想到经济不好到哪里都一样，大家都找不到工作，就是我找得到。,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我一天接著一天得工作慢慢地习惯，很累是很累但很开心是因为找到了工作。,我一天接著一天得工作慢慢的习惯，很累是很累但很开兴是因为找到了工作。,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
我知道你心情很差，但你要想开一点让自己愉快，不然的话你很难过生活。,我知道你心情很差，但你要想开一点让自己愉快，不然的话你很难过生活。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
你也肯定你比失去工作的人算是幸运了，而不是完全没工作只是钱少了一点，你一定要接受这件事情，要好好地工作。,你也肯定你比失去工作的人算是幸运了，而不是完全没工作只是钱少了一点，你一定要接受这件事情，要好好地工作。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
你千万不要错过这个时间，可能现在是这样的情况但以后经济好起来，那时候说不定也有可能老板会给你调薪，那不是更好？,你千万不要错过这个时间，可能现在是这样的情况但以后经济好起来，那时候说不定也有可能老板会给你调薪，那不是更好？,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
还有几天才到我的生日，如果到时侯心情好一点再去，这次没办法参加我的生日没关系，有空的时候我会去找你喔。,还有几天才到我的生日，如果到时侯姓青号一点再去，这次没办法参加我的生日没关系，有空的时候我回去找你喔。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
祝你开心！,助你开兴！,1 0 0 1 0
现在经济不景气是全都影响的，所以你不要想太多会影响到你身体和现在工作的。,现在经济不景气是全都影响的，所以你不要想太多会影响到你身体和现在工作的。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
像我现在也是四天上班，三天休假，这段有空的时间我到补习班学英文，希望景气恢复我英文也好一点可能也有机会加薪的。,像我现再也是四天上办，三天休假，这段有空的时间我到补习班学英文，希望景气回复我英文也好一点可能也有机会加薪的。,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
只要你喜欢它，想把它当第二个梦想就可以去学了，所以我们要加油快快乐乐过日子就好，知道吗？,只要你喜欢它，想把它当第二个梦想就可以去学了，所以我们要加油快快乐乐过日子就好，知道吗？,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
还有我们也很久了没见面，希望你不要像现在的想法，收到信记得再回信给我喔。,还有我们也很久了没见面，希望你不要像现在的想法，收到信记得再回信给我喔。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
这样下去的话对你来说是有很大的压力，很痛苦的，而且你的身体也要好好地照顾它。,这样下去的话对你来说是有很大的压力，很痛苦的，而且你的身体也要好好地照顾它。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我们的人生还有很多值得你去追求，值得你去实现它。,我们的人生还有很多值得你去最求，值得你去实现它。,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
对我来说，我觉得身体健康，家庭，朋友，经济，是我想追求的东西。,对我来说，我觉得身体健康，家庭，朋友，经济，是我想追求的东西。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
你身边的生活还有你的太太，女儿，朋友等著你去关心，照顾他们。,你生边的生活还有你的太太，女儿，朋友等著你去关心，照顾他们。,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
你不要故意去想著那么复杂，都有解决事情的方式的,你不要故意去想著那么复杂，都有解决事情的方式的,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
不管你是下定决心要去环岛，还是要去花博，记得要找我啊！,不管你是下定决心要去环岛，还是要去花博，记得要找我啊！,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
在我收到新竹的一家机械公司的聘请时，心里满怀希望。,在我收到新竹的一家机械公司的聘请时，心里满怀希望。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
没想到一年之后，因为此全世经济大萧条的影响，我也得面对并接受失去此份工作的事实。,没想到一年之后，因为此全世经济大萧条的影响，我也得面对并接受失去此分工作的事实。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
他在毕业之后就顺利地被一间资讯公司聘为业务员，事业蒸蒸日上。,他在毕业之后就顺利地被一间资讯公司聘为业务员，事业蒸蒸日上。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
目前，他也在积极地找寻其他工作。,目前，他也在积极的找寻其他工作。,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
当时，你还开玩笑地说，以后或许会考虑开办一所补习中心来「误人子弟」，哈！,当时，你还开玩笑地说，以后或许会考虑开办一所补习中心来「误人子弟」，哈！,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
所谓，不经一番寒彻骨，焉得梅花扑鼻香。,所谓，不经一番寒澈骨，焉得梅花扑鼻香。,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
我在下个星期的生日会，我们大学同学都会参与，我由衷地希望你也会一同出席。,我在下个星期的生日会，我们大学同学都会参与，我由衷的希望你也会一同出席。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
很高兴收到你的信，而且感谢你来庆祝我的生日。,很高兴受到你的信，而且感谢你来庆祝我的生日。,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
上次趁著我的生日，难得从国外唸书回来的老友们相聚，真是「有朋友远方来不亦乐乎」。,上次趁著我的生日，难得从国外唸书回来的老友们相聚，真是「有朋友远方来不亦乐乎」。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
老板一直叫我们员工加班而我们也没领到加薪的钱。,老板一直教我们员工加班而我们也没领到加薪的钱。,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
说实在这一次的经济海啸不但让我们很难过日子，还让我们每天加班。,说实在这一次的经济海啸不但让我们很难过日子，还让我们每天加班。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
还好我有很好的太太，她不但每天鼓励我而且还偷偷地自己找工作然后当我们快缺钱是她伸手帮我贴补这些钱。,还好我有很好的太太，她不但每天鼓励我而且还偷偷的自己找工作然后当我们快缺钱是她伸手帮我贴补这些钱。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我觉得你不应该觉得很难过，因为你还有工作可以做。也许全球经济衰退很快会慢慢地好起来。,我觉得你不应该觉得很难过，因为你还有工作可以做。也许全球经济衰退很快会慢慢的好起来。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
你也可以创业啊，你可以想一想一下你要做哪一方面的。,你也可以创业啊，你可以想一想一下你要做哪一方面的。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
例如开一家餐厅阿，可以做一些拍卖相关的业务。,例如开一家餐厅阿，可以做一些拍卖相关的业务。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
但是如果你做这一些一定要跟其他人不一样，所以客户可以感觉到你的优点及会喜欢你的产品。,但是如果你坐著一些一定要跟其他人不一样，所以客户可以感觉到你的优点及会喜欢你的产品。,0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
而当你遇到关键时你得更努力地活著。,而当你遇到关键时你得更努力地活著。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
所以不管发生什么事你都还是要加油，为了你的更好未来。,所以不管发生什么事你都还是要加油，为了你的更好未来。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
看完你的信以后，我的心情跟你相当：「万分难过」。,看完你的信以后，我的心情跟你想当：「万分难过」。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
我建议你，你可以借你有空的时间寻找另外一份工作，一方面可以维持你的生计，一方面也可以提升你自己的能力。,我建议你，你可以借你有空的时间寻找另外一份工作，一方面可以维持你的生计，一方面也可以提升你自己的能力。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我之所以可以那么乐观，是因为我在工作方面很认真，再加上不断地学习新知，所以老板肯定我的能力。,我之所以可以那么乐罐，是因为我在工作方面很认真，再加上不断地学习新知，所以老板肯定我的能力。,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
因为你是可塑高的人，没什么困难可以让你退步，对不对？,因为你是可塑高的人，没什么困染可以让你退步，对不对？,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
我大哥还经常约三五知己出来见面或打打球，生活过得比以前更多充实。,我大哥还经常约三五知己出来见面或打打球，生活过得比以前更多充实。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
当时她才５岁了，刚开始上幼儿园交朋友、经由与老师交流认识外面。,当时她才５岁了，刚开始上幼儿园交朋友、经由与老师交流认识外面。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
再加上，对已经过经济困难问题的我而言，目前你的公司面临的问题应该不久会好转。,再加上，对已经过经济困难问题的我而言，目前你的公司面临的问题应该不久会好转。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
当面此种问题的公司不仅仅是你的公司，以后一定会有更好的发展。,当面此种问题的公司不仅仅是你的公司，以后一定会有更好的发展。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
因为有你的参加，今年的生日过得特别愉快！,因为有你的参加，今年的生日过得特别愉快！,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
那一天生日的时候，大家玩的很开心的照片，已经上传到我的脸书上了，可以去那看看。,那一天生日的时后，大家玩的很开心的照片，已经上传到我的脸书上了，可以去那看看。,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
所以他现在和他的妻子、小孩在乡下过得相当快乐。,所以他现在和他的妻子、小孩在乡下过得相当快乐。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
非常高兴收到你的信，而且希望你还是能够来参加我的生日会！,非常高兴受到你的信，而且希望你还是能够来参加我的生日会！,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
不管怎么样日子总是要过，开心地过是一天，难过地过也是一天，就看你想要怎样过对吧？,不管怎么样日子总是要过，开心地过是一天，难过地过也是一天，就看你想要怎样过对吧？,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
像你说：「比起那些失去工作的人，你算是很幸运了！」为何不利用这个机会做一些你以前想做的事情？,像你说：「比起那些失去工作的人，你算是很幸运了！」为何不利用这个机会做一些你以前想做的事情？,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
也要节省一点因为以后你有家庭就要有责任，不像现在单身随随便便，「没法经常上馆子吃饭，心情就非常难过！」,也要节省一点因为以后你有家庭就要有责任，不像现在单身随随便便，「没法经常上馆子吃饭，心情就非常难过！」,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
也许你觉得我说这些太古老可是当你的朋友我还是跟你说：「不管怎么状况，你一定要学面对，自己找出更好的办法。路是你要走的，看你怎么选择」。,也许你觉得我说这些太古老可是当你的朋友我还是跟你说：「不管怎么状况，你一定要学面对，自己找出更好的办法。路是你要走的，看你怎么选择」。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
祝你早日恢复正常上班的日子。,祝你早日恢复正常上班的日子。,0 0 0 0 0 0 0 0 0 0 0 0 0 0
经济好了的时候，你的同事都跟危机以前都一样，不过你就可以出风头。,经济好了的时候，你的同时都跟危机以前都一样，不过你就可以出风头。,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
他用假日这个时间画画各种各样的画。谁知道他的画真的不错！,他用假日这个事间画画各种各样的画。谁知道他的画真的不错！,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
如果可以的话，他想在下个月举行的一个展览里让大家看看。,如果可以的话，他想在下个月举行的一个展览里让大家看看。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我也很期待！我会介绍给你那位男生。,我也很期待！我会介绍给你那位男生。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
面对这样的经济状况，除了努力找工作，我也重新规划生活上的开支。,面对这样的经济状况，除了努力找工作，我也重新规划生活上的开支。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
除了生活必需的日常用品以外，其他像品牌服饰、用具我都省略了，都以能用就好的心态面对。,除了生活必需的日常用品以外，其他像品牌服饰、用具我都省略了，都以能用就好的心态面对。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
这样的经济状况是经济周期循环里的低潮，只要过了低潮，就会慢慢进入高潮，经济就会慢慢恢复正常了，因为这是经济里的成长。,这样的经济状况是经济周期循环里的低潮，只要过了低潮，就会慢慢进入高潮，经济就会慢慢恢复正常了，因为这是经济里的成长。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
我非常了解你的心情，不过你也要好好加油地去面对，除了可以训练你的毅力，也同时可以让你对钱财规划有观念，其实它何尝不是件好事。,我非常了解你的心情，不过你也要好好加油的去面对，除了可以训练你的意力，也同时可以让你对钱财规画有关念，其实它何常不是件好事。,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
